interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp,dwell_ms,home_city,synthetic_persona,days_until_event,price_mid
int_0019757,2026-02-01T18:58:07+00:00,user_0192,user_0192_session_014,evt_01179,swipe,right,true,chat,Music,Urban,Hip_Hop,Malaga,41.0,55.0,2026-03-15,malaga_malaga_forum,2026-02-01T19:06:07+00:00,3586,Bilbao,electronic_night_explorer,42,48.0
int_0007670,2026-02-01T18:58:56+00:00,user_0072,user_0072_session_014,evt_00364,swipe,left,false,swipe,Arts_Theatre,Musical,Local_Musical,Barcelona,47.0,67.0,2026-04-17,barcelona_diagonal_arena,2026-02-01T19:00:56+00:00,2257,Bilbao,sports_travel_premium,75,57.0
int_0014573,2026-02-01T19:05:39+00:00,user_0147,user_0147_session_012,evt_00396,swipe,left,false,swipe,Arts_Theatre,Classical,Chamber,Barcelona,28.0,56.0,2026-04-18,barcelona_diagonal_arena,2026-02-01T19:58:39+00:00,996,Sevilla,family_weekend_local,76,42.0
int_0001094,2026-02-01T19:21:31+00:00,user_0010,user_0010_session_017,evt_01099,swipe,left,false,swipe,Family,Circus,Family_Circus,Bilbao,29.0,51.0,2026-03-14,bilbao_abando_arena,2026-02-01T20:02:31+00:00,2566,Sevilla,music_local_budget,41,40.0
int_0014075,2026-02-01T19:22:13+00:00,user_0141,user_0141_session_006,evt_00653,swipe,right,true,swipe,Family,Circus,Family_Circus,Valencia,17.0,31.0,2026-05-16,valencia_mediterraneo_hall,2026-02-01T19:50:13+00:00,5749,Malaga,family_weekend_local,104,24.0
int_0004737,2026-02-01T19:25:38+00:00,user_0042,user_0042_session_008,evt_00276,swipe,left,false,chat,Music,Urban,Trap,Barcelona,39.0,73.0,2026-04-12,barcelona_diagonal_arena,2026-02-01T19:31:38+00:00,827,Valencia,sports_travel_premium,70,56.0
int_0020853,2026-02-01T19:49:36+00:00,user_0202,user_0202_session_011,evt_00893,swipe,left,false,swipe,Family,Exhibition,Immersive,Sevilla,8.0,36.0,2026-05-20,sevilla_triana_hall,2026-02-01T20:31:36+00:00,2750,Malaga,broad_discovery_flexible,108,22.0
int_0013651,2026-02-01T20:12:28+00:00,user_0136,user_0136_session_009,evt_00154,swipe,right,true,swipe,Arts_Theatre,Comedy,Improvised,Madrid,26.0,52.0,2026-02-07,madrid_distrito_club,2026-02-01T20:46:28+00:00,2425,Sevilla,family_weekend_local,6,39.0
int_0004418,2026-02-01T20:16:27+00:00,user_0039,user_0039_session_004,evt_00626,swipe,left,false,swipe,Family,Kids,Interactive_Show,Valencia,18.0,44.0,2026-02-11,valencia_ciutat_arena,2026-02-01T20:50:27+00:00,1948,Madrid,music_local_budget,10,31.0
int_0002322,2026-02-01T20:24:46+00:00,user_0021,user_0021_session_003,evt_00827,swipe,left,false,swipe,Arts_Theatre,Comedy,Improvised,Sevilla,37.0,53.0,2026-03-15,sevilla_triana_hall,2026-02-01T21:11:46+00:00,2424,Madrid,music_local_budget,42,45.0
int_0011132,2026-02-01T20:29:54+00:00,user_0108,user_0108_session_008,evt_00597,swipe,left,false,swipe,Arts_Theatre,Comedy,Stand_Up,Valencia,20.0,56.0,2026-05-19,valencia_mediterraneo_hall,2026-02-01T20:54:54+00:00,1633,Bilbao,arts_culture_local,107,38.0
int_0001766,2026-02-01T20:34:17+00:00,user_0016,user_0016_session_011,evt_00836,swipe,right,true,swipe,Arts_Theatre,Classical,Symphonic,Sevilla,35.0,47.0,2026-04-19,sevilla_alameda_club,2026-02-01T21:31:17+00:00,4907,Valencia,music_local_budget,77,41.0
int_0016409,2026-02-01T20:35:10+00:00,user_0165,user_0165_session_013,evt_00941,swipe,right,true,swipe,Music,Electronic,Techno,Bilbao,72.0,88.0,2026-05-20,bilbao_abando_arena,2026-02-01T21:30:10+00:00,6959,Malaga,electronic_night_explorer,108,80.0
int_0022550,2026-02-01T20:36:53+00:00,user_0219,user_0219_session_004,evt_00917,swipe,right,true,chat,Music,Pop,Mainstream_Pop,Bilbao,37.0,55.0,2026-05-18,bilbao_abando_arena,2026-02-01T20:58:53+00:00,8624,Bilbao,broad_discovery_flexible,106,46.0
int_0018672,2026-02-01T20:40:29+00:00,user_0183,user_0183_session_016,evt_00636,swipe,right,true,swipe,Family,Kids,Storytelling,Valencia,17.0,49.0,2026-04-19,valencia_ciutat_arena,2026-02-01T21:13:29+00:00,6445,Sevilla,electronic_night_explorer,77,33.0
int_0005277,2026-02-01T20:40:55+00:00,user_0048,user_0048_session_006,evt_00099,swipe,right,true,swipe,Sports,Tennis,ATP,Madrid,79.0,99.0,2026-03-14,madrid_river_stage,2026-02-01T21:32:55+00:00,8762,Madrid,sports_travel_premium,41,89.0
int_0019194,2026-02-01T20:43:56+00:00,user_0187,user_0187_session_024,evt_01250,swipe,left,false,swipe,Arts_Theatre,Musical,Broadway,Malaga,49.0,67.0,2026-02-08,malaga_alcazaba_hall,2026-02-01T21:30:56+00:00,2455,Valencia,electronic_night_explorer,7,58.0
int_0008497,2026-02-01T20:45:40+00:00,user_0081,user_0081_session_009,evt_01077,swipe,right,true,swipe,Family,Kids,Interactive_Show,Bilbao,26.0,48.0,2026-05-14,bilbao_abando_arena,2026-02-01T20:59:40+00:00,3041,Malaga,arts_culture_local,102,37.0
int_0005296,2026-02-01T20:46:49+00:00,user_0048,user_0048_session_009,evt_00341,swipe,left,false,swipe,Arts_Theatre,Theatre,Drama,Barcelona,29.0,47.0,2026-05-17,barcelona_montjuic_hall,2026-02-01T21:18:49+00:00,2433,Madrid,sports_travel_premium,105,38.0
int_0008779,2026-02-01T21:02:26+00:00,user_0084,user_0084_session_005,evt_00715,swipe,left,false,swipe,Music,Electronic,Techno,Sevilla,48.0,82.0,2026-03-15,sevilla_triana_hall,2026-02-01T21:23:26+00:00,2411,Valencia,arts_culture_local,42,65.0
int_0013303,2026-02-01T21:07:02+00:00,user_0132,user_0132_session_010,evt_00411,swipe,right,true,swipe,Family,Kids,Storytelling,Barcelona,8.0,32.0,2026-03-19,barcelona_montjuic_hall,2026-02-01T21:26:02+00:00,7694,Valencia,family_weekend_local,46,20.0
int_0001365,2026-02-01T21:11:32+00:00,user_0012,user_0012_session_022,evt_00651,swipe,left,false,swipe,Family,Circus,Family_Circus,Valencia,14.0,26.0,2026-03-12,valencia_mediterraneo_hall,2026-02-01T22:08:32+00:00,2580,Barcelona,music_local_budget,39,20.0
int_0017147,2026-02-01T21:12:07+00:00,user_0171,user_0171_session_003,evt_00362,swipe,right,true,swipe,Arts_Theatre,Musical,Local_Musical,Barcelona,51.0,81.0,2026-02-13,barcelona_diagonal_arena,2026-02-01T22:03:07+00:00,6835,Malaga,electronic_night_explorer,12,66.0
int_0020172,2026-02-01T21:12:37+00:00,user_0195,user_0195_session_019,evt_00836,swipe,left,false,chat,Arts_Theatre,Classical,Symphonic,Sevilla,35.0,47.0,2026-04-19,sevilla_alameda_club,2026-02-01T22:03:37+00:00,1597,Madrid,electronic_night_explorer,77,41.0
int_0004669,2026-02-01T21:14:07+00:00,user_0041,user_0041_session_010,evt_01125,swipe,left,false,swipe,Music,Rock,Indie_Rock,Malaga,49.0,61.0,2026-05-21,malaga_malaga_forum,2026-02-01T22:07:07+00:00,1895,Bilbao,sports_travel_premium,109,55.0
int_0013683,2026-02-01T21:27:05+00:00,user_0136,user_0136_session_014,evt_00820,swipe,right,true,swipe,Arts_Theatre,Comedy,Stand_Up,Sevilla,15.0,45.0,2026-04-14,sevilla_alameda_club,2026-02-01T21:57:05+00:00,8012,Sevilla,family_weekend_local,72,30.0
int_0001236,2026-02-01T21:31:32+00:00,user_0011,user_0011_session_020,evt_00245,swipe,left,false,swipe,Music,Pop,Mainstream_Pop,Barcelona,53.0,83.0,2026-05-16,barcelona_montjuic_hall,2026-02-01T22:24:32+00:00,1860,Bilbao,music_local_budget,104,68.0
int_0002637,2026-02-01T21:59:35+00:00,user_0023,user_0023_session_017,evt_00707,swipe,left,false,swipe,Music,Electronic,House,Sevilla,40.0,72.0,2026-03-13,sevilla_triana_hall,2026-02-01T22:18:35+00:00,1655,Sevilla,music_local_budget,40,56.0
int_0019110,2026-02-01T22:14:37+00:00,user_0187,user_0187_session_010,evt_00813,swipe,right,true,swipe,Arts_Theatre,Musical,Local_Musical,Sevilla,35.0,69.0,2026-05-20,sevilla_triana_hall,2026-02-01T22:32:37+00:00,7556,Valencia,electronic_night_explorer,108,52.0
int_0005544,2026-02-01T22:16:02+00:00,user_0051,user_0051_session_005,evt_00412,swipe,left,false,swipe,Family,Kids,Storytelling,Barcelona,26.0,40.0,2026-04-14,barcelona_diagonal_arena,2026-02-01T23:10:02+00:00,1808,Bilbao,sports_travel_premium,72,33.0
int_0004162,2026-02-01T22:54:20+00:00,user_0036,user_0036_session_021,evt_01275,swipe,left,false,swipe,Arts_Theatre,Comedy,Improvised,Malaga,20.0,54.0,2026-03-12,malaga_malaga_forum,2026-02-01T23:45:20+00:00,494,Malaga,music_local_budget,39,37.0
int_0015352,2026-02-01T22:56:09+00:00,user_0157,user_0157_session_002,evt_00188,swipe,right,true,swipe,Family,Kids,Storytelling,Madrid,15.0,37.0,2026-04-13,madrid_distrito_club,2026-02-01T23:41:09+00:00,7721,Madrid,electronic_night_explorer,71,26.0
int_0021326,2026-02-01T22:57:54+00:00,user_0207,user_0207_session_003,evt_01108,swipe,left,false,swipe,Family,Exhibition,Science,Bilbao,20.0,44.0,2026-04-15,bilbao_arenal_stage,2026-02-01T23:38:54+00:00,2937,Valencia,broad_discovery_flexible,73,32.0
int_0000538,2026-02-01T23:05:03+00:00,user_0005,user_0005_session_012,evt_00412,swipe,left,false,swipe,Family,Kids,Storytelling,Barcelona,26.0,40.0,2026-04-14,barcelona_diagonal_arena,2026-02-01T23:07:03+00:00,2547,Bilbao,music_local_budget,72,33.0
int_0009128,2026-02-01T23:11:55+00:00,user_0087,user_0087_session_016,evt_00925,swipe,left,false,swipe,Music,Pop,Latin_Pop,Bilbao,28.0,62.0,2026-05-21,bilbao_abando_arena,2026-02-02T00:06:55+00:00,596,Malaga,arts_culture_local,109,45.0
int_0008694,2026-02-01T23:26:10+00:00,user_0083,user_0083_session_007,evt_01066,swipe,left,false,swipe,Arts_Theatre,Classical,Chamber,Bilbao,33.0,51.0,2026-02-13,bilbao_arenal_stage,2026-02-02T00:15:10+00:00,2567,Valencia,arts_culture_local,12,42.0
int_0018431,2026-02-01T23:30:27+00:00,user_0181,user_0181_session_020,evt_01146,swipe,right,true,chat,Music,Pop,Latin_Pop,Malaga,29.0,65.0,2026-02-10,malaga_alcazaba_hall,2026-02-01T23:50:27+00:00,6182,Bilbao,electronic_night_explorer,9,47.0
int_0007380,2026-02-01T23:40:12+00:00,user_0069,user_0069_session_019,evt_00157,swipe,left,false,swipe,Arts_Theatre,Comedy,Improvised,Madrid,35.0,53.0,2026-05-15,madrid_river_stage,2026-02-02T00:01:12+00:00,1213,Madrid,sports_travel_premium,103,44.0
int_0015647,2026-02-01T23:41:54+00:00,user_0159,user_0159_session_013,evt_00499,swipe,left,false,chat,Music,Urban,Trap,Valencia,33.0,59.0,2026-03-12,valencia_mediterraneo_hall,2026-02-02T00:41:54+00:00,2521,Bilbao,electronic_night_explorer,39,46.0
int_0023937,2026-02-01T23:50:14+00:00,user_0233,user_0233_session_005,evt_00340,swipe,right,true,swipe,Arts_Theatre,Theatre,Drama,Barcelona,44.0,62.0,2026-04-18,barcelona_diagonal_arena,2026-02-02T00:09:14+00:00,5303,Sevilla,broad_discovery_flexible,76,53.0
int_0016915,2026-02-02T09:00:17+00:00,user_0169,user_0169_session_009,evt_00714,swipe,left,false,swipe,Music,Electronic,Techno,Sevilla,53.0,83.0,2026-02-09,sevilla_alameda_club,2026-02-02T09:21:17+00:00,881,Madrid,electronic_night_explorer,7,68.0
int_0001831,2026-02-02T09:08:43+00:00,user_0017,user_0017_session_006,evt_00613,swipe,left,false,swipe,Arts_Theatre,Classical,Symphonic,Valencia,38.0,50.0,2026-05-14,valencia_mediterraneo_hall,2026-02-02T09:45:43+00:00,1500,Bilbao,music_local_budget,101,44.0
int_0023933,2026-02-02T09:14:17+00:00,user_0233,user_0233_session_005,evt_00283,swipe,right,true,swipe,Music,Urban,Hip_Hop,Barcelona,42.0,78.0,2026-03-11,barcelona_montjuic_hall,2026-02-02T10:03:17+00:00,5025,Sevilla,broad_discovery_flexible,37,60.0
int_0018613,2026-02-02T09:14:39+00:00,user_0183,user_0183_session_007,evt_01107,swipe,right,true,chat,Family,Exhibition,Science,Bilbao,13.0,39.0,2026-03-18,bilbao_abando_arena,2026-02-02T09:43:39+00:00,4780,Sevilla,electronic_night_explorer,44,26.0
int_0013809,2026-02-02T09:15:54+00:00,user_0138,user_0138_session_002,evt_00932,swipe,left,false,swipe,Music,Electronic,House,Bilbao,48.0,76.0,2026-04-13,bilbao_arenal_stage,2026-02-02T09:16:54+00:00,1819,Sevilla,family_weekend_local,70,62.0
int_0000012,2026-02-02T09:22:53+00:00,user_0001,user_0001_session_003,evt_00442,swipe,left,false,swipe,Family,Exhibition,Immersive,Barcelona,8.0,27.0,2026-02-09,barcelona_diagonal_arena,2026-02-02T09:46:53+00:00,862,Barcelona,music_local_budget,7,17.5
int_0003609,2026-02-02T09:32:18+00:00,user_0032,user_0032_session_002,evt_00715,swipe,left,false,swipe,Music,Electronic,Techno,Sevilla,48.0,82.0,2026-03-15,sevilla_triana_hall,2026-02-02T10:24:18+00:00,1096,Sevilla,music_local_budget,41,65.0
int_0021660,2026-02-02T09:33:51+00:00,user_0210,user_0210_session_002,evt_00123,swipe,right,true,swipe,Arts_Theatre,Theatre,Contemporary,Madrid,35.0,55.0,2026-03-12,madrid_river_stage,2026-02-02T10:05:51+00:00,3568,Sevilla,broad_discovery_flexible,38,45.0
int_0021008,2026-02-02T09:34:40+00:00,user_0204,user_0204_session_006,evt_01067,swipe,left,false,swipe,Arts_Theatre,Classical,Chamber,Bilbao,38.0,74.0,2026-03-14,bilbao_abando_arena,2026-02-02T10:21:40+00:00,2473,Madrid,broad_discovery_flexible,40,56.0
int_0002045,2026-02-02T09:50:49+00:00,user_0018,user_0018_session_019,evt_01180,swipe,left,false,chat,Music,Urban,Hip_Hop,Malaga,41.0,65.0,2026-04-18,malaga_alcazaba_hall,2026-02-02T10:32:49+00:00,842,Barcelona,music_local_budget,75,53.0
int_0002103,2026-02-02T09:56:33+00:00,user_0019,user_0019_session_008,evt_00949,swipe,left,false,swipe,Music,Urban,Trap,Bilbao,47.0,75.0,2026-05-21,bilbao_abando_arena,2026-02-02T10:47:33+00:00,2424,Sevilla,music_local_budget,108,61.0
int_0023561,2026-02-02T09:57:27+00:00,user_0229,user_0229_session_010,evt_01234,swipe,right,true,swipe,Arts_Theatre,Theatre,Drama,Malaga,16.0,48.0,2026-02-08,malaga_alcazaba_hall,2026-02-02T10:03:27+00:00,3709,Malaga,broad_discovery_flexible,6,32.0
int_0015020,2026-02-02T10:08:35+00:00,user_0152,user_0152_session_009,evt_00387,swipe,left,false,swipe,Arts_Theatre,Classical,Symphonic,Barcelona,29.0,47.0,2026-03-17,barcelona_montjuic_hall,2026-02-02T10:19:35+00:00,2002,Madrid,family_weekend_local,43,38.0
int_0009914,2026-02-02T10:21:44+00:00,user_0096,user_0096_session_003,evt_00013,swipe,right,true,swipe,Music,Rock,Alternative_Rock,Madrid,29.0,55.0,2026-05-19,madrid_river_stage,2026-02-02T11:18:44+00:00,9540,Madrid,arts_culture_local,106,42.0
int_0020017,2026-02-02T10:24:44+00:00,user_0194,user_0194_session_016,evt_00781,swipe,left,false,swipe,Sports,Tennis,Exhibition,Sevilla,71.0,103.0,2026-05-22,sevilla_triana_hall,2026-02-02T10:47:44+00:00,2095,Bilbao,electronic_night_explorer,109,87.0
int_0009904,2026-02-02T10:25:20+00:00,user_0095,user_0095_session_018,evt_01309,swipe,left,false,swipe,Family,Kids,Storytelling,Malaga,15.0,39.0,2026-05-17,malaga_malaga_forum,2026-02-02T10:51:20+00:00,2521,Madrid,arts_culture_local,104,27.0
int_0001540,2026-02-02T10:27:04+00:00,user_0014,user_0014_session_009,evt_00844,swipe,left,false,swipe,Arts_Theatre,Classical,Chamber,Sevilla,26.0,46.0,2026-04-14,sevilla_alameda_club,2026-02-02T11:07:04+00:00,2736,Valencia,music_local_budget,71,36.0
int_0020792,2026-02-02T10:27:35+00:00,user_0201,user_0201_session_021,evt_00131,swipe,right,true,chat,Arts_Theatre,Musical,Broadway,Madrid,49.0,81.0,2026-03-12,madrid_river_stage,2026-02-02T11:02:35+00:00,3333,Sevilla,broad_discovery_flexible,38,65.0
int_0008652,2026-02-02T10:30:30+00:00,user_0082,user_0082_session_019,evt_00325,swipe,left,false,chat,Sports,Tennis,ATP,Barcelona,88.0,100.0,2026-05-14,barcelona_montjuic_hall,2026-02-02T11:06:30+00:00,1802,Barcelona,arts_culture_local,101,94.0
int_0023266,2026-02-02T10:33:10+00:00,user_0226,user_0226_session_005,evt_00995,swipe,left,false,chat,Sports,Tennis,ATP,Bilbao,79.0,111.0,2026-03-14,bilbao_abando_arena,2026-02-02T11:27:10+00:00,650,Malaga,broad_discovery_flexible,40,95.0
int_0002115,2026-02-02T10:38:23+00:00,user_0019,user_0019_session_010,evt_01125,swipe,right,true,swipe,Music,Rock,Indie_Rock,Malaga,49.0,61.0,2026-05-21,malaga_malaga_forum,2026-02-02T10:49:23+00:00,7216,Sevilla,music_local_budget,108,55.0
int_0010970,2026-02-02T10:49:50+00:00,user_0106,user_0106_session_017,evt_00586,swipe,left,false,swipe,Arts_Theatre,Musical,Local_Musical,Valencia,42.0,66.0,2026-02-07,valencia_ciutat_arena,2026-02-02T11:22:50+00:00,1387,Madrid,arts_culture_local,5,54.0
int_0020626,2026-02-02T10:50:43+00:00,user_0200,user_0200_session_007,evt_00941,swipe,left,false,swipe,Music,Electronic,Techno,Bilbao,72.0,88.0,2026-05-20,bilbao_abando_arena,2026-02-02T10:58:43+00:00,649,Barcelona,broad_discovery_flexible,107,80.0
int_0005465,2026-02-02T10:56:13+00:00,user_0050,user_0050_session_005,evt_00725,swipe,left,false,swipe,Music,Urban,Trap,Sevilla,33.0,59.0,2026-05-15,sevilla_triana_hall,2026-02-02T11:05:13+00:00,2566,Valencia,sports_travel_premium,102,46.0
int_0007742,2026-02-02T11:04:18+00:00,user_0073,user_0073_session_013,evt_00323,swipe,right,true,swipe,Sports,Tennis,ATP,Barcelona,84.0,102.0,2026-03-19,barcelona_montjuic_hall,2026-02-02T11:19:18+00:00,2765,Barcelona,sports_travel_premium,45,93.0
int_0005835,2026-02-02T11:07:17+00:00,user_0054,user_0054_session_006,evt_01284,swipe,left,false,swipe,Arts_Theatre,Classical,Symphonic,Malaga,38.0,64.0,2026-04-19,malaga_alcazaba_hall,2026-02-02T11:33:17+00:00,2357,Madrid,sports_travel_premium,76,51.0
int_0023079,2026-02-02T11:08:26+00:00,user_0223,user_0223_session_019,evt_00012,swipe,left,false,chat,Music,Rock,Alternative_Rock,Madrid,44.0,58.0,2026-04-12,madrid_distrito_club,2026-02-02T11:25:26+00:00,1023,Sevilla,broad_discovery_flexible,69,51.0
int_0004109,2026-02-02T11:22:55+00:00,user_0036,user_0036_session_012,evt_00171,swipe,left,false,swipe,Arts_Theatre,Classical,Chamber,Madrid,43.0,73.0,2026-03-17,madrid_river_stage,2026-02-02T11:36:55+00:00,989,Malaga,music_local_budget,43,58.0
int_0000480,2026-02-02T11:25:43+00:00,user_0005,user_0005_session_002,evt_00925,swipe,right,true,swipe,Music,Pop,Latin_Pop,Bilbao,28.0,62.0,2026-05-21,bilbao_abando_arena,2026-02-02T11:51:43+00:00,8148,Bilbao,music_local_budget,108,45.0
int_0014360,2026-02-02T11:29:36+00:00,user_0145,user_0145_session_003,evt_00587,swipe,right,true,swipe,Arts_Theatre,Musical,Local_Musical,Valencia,49.0,71.0,2026-03-12,valencia_mediterraneo_hall,2026-02-02T12:28:36+00:00,4085,Malaga,family_weekend_local,38,60.0
int_0024459,2026-02-02T11:34:17+00:00,user_0238,user_0238_session_007,evt_01245,swipe,left,false,swipe,Arts_Theatre,Theatre,Contemporary,Malaga,18.0,52.0,2026-05-14,malaga_malaga_forum,2026-02-02T11:50:17+00:00,2605,Barcelona,broad_discovery_flexible,101,35.0
int_0020790,2026-02-02T11:38:25+00:00,user_0201,user_0201_session_021,evt_01162,swipe,right,true,swipe,Music,Electronic,Techno,Malaga,56.0,72.0,2026-02-10,malaga_alcazaba_hall,2026-02-02T11:47:25+00:00,6100,Sevilla,broad_discovery_flexible,8,64.0
int_0007473,2026-02-02T11:40:34+00:00,user_0070,user_0070_session_014,evt_00779,swipe,right,true,swipe,Sports,Tennis,Exhibition,Sevilla,85.0,109.0,2026-03-15,sevilla_triana_hall,2026-02-02T12:13:34+00:00,5000,Valencia,sports_travel_premium,41,97.0
int_0021451,2026-02-02T11:45:21+00:00,user_0208,user_0208_session_003,evt_00106,swipe,left,false,swipe,Sports,Tennis,Exhibition,Madrid,83.0,99.0,2026-02-09,madrid_distrito_club,2026-02-02T12:45:21+00:00,1125,Valencia,broad_discovery_flexible,7,91.0
int_0023861,2026-02-02T12:01:30+00:00,user_0232,user_0232_session_013,evt_00130,swipe,right,true,chat,Arts_Theatre,Musical,Broadway,Madrid,52.0,82.0,2026-02-07,madrid_distrito_club,2026-02-02T12:59:30+00:00,4003,Valencia,broad_discovery_flexible,5,67.0
int_0015613,2026-02-02T12:06:57+00:00,user_0159,user_0159_session_007,evt_00338,swipe,left,false,chat,Arts_Theatre,Theatre,Drama,Barcelona,23.0,49.0,2026-02-11,barcelona_diagonal_arena,2026-02-02T12:40:57+00:00,2310,Bilbao,electronic_night_explorer,9,36.0
int_0002228,2026-02-02T12:21:27+00:00,user_0020,user_0020_session_011,evt_00018,swipe,left,false,chat,Music,Pop,Mainstream_Pop,Madrid,56.0,68.0,2026-02-10,madrid_distrito_club,2026-02-02T13:03:27+00:00,1451,Barcelona,music_local_budget,8,62.0
int_0010955,2026-02-02T12:28:23+00:00,user_0106,user_0106_session_014,evt_01090,swipe,right,true,swipe,Family,Circus,Acrobatic,Bilbao,17.0,53.0,2026-02-09,bilbao_arenal_stage,2026-02-02T12:55:23+00:00,4946,Madrid,arts_culture_local,7,35.0
int_0004641,2026-02-02T12:34:42+00:00,user_0041,user_0041_session_005,evt_01204,swipe,left,false,swipe,Sports,Basketball,ACB,Malaga,72.0,108.0,2026-04-13,malaga_alcazaba_hall,2026-02-02T13:11:42+00:00,873,Bilbao,sports_travel_premium,70,90.0
int_0021312,2026-02-02T12:40:26+00:00,user_0206,user_0206_session_019,evt_01277,swipe,left,false,swipe,Arts_Theatre,Comedy,Improvised,Malaga,24.0,50.0,2026-05-19,malaga_malaga_forum,2026-02-02T13:23:26+00:00,868,Bilbao,broad_discovery_flexible,106,37.0
int_0015231,2026-02-02T12:47:07+00:00,user_0155,user_0155_session_009,evt_01258,swipe,left,false,swipe,Arts_Theatre,Musical,Local_Musical,Malaga,38.0,64.0,2026-02-14,malaga_alcazaba_hall,2026-02-02T13:38:07+00:00,1103,Malaga,family_weekend_local,12,51.0
int_0001112,2026-02-02T12:55:37+00:00,user_0010,user_0010_session_020,evt_01122,swipe,right,true,chat,Music,Rock,Indie_Rock,Malaga,35.0,71.0,2026-02-10,malaga_alcazaba_hall,2026-02-02T13:37:37+00:00,4182,Sevilla,music_local_budget,8,53.0
int_0017192,2026-02-02T12:55:51+00:00,user_0171,user_0171_session_011,evt_00498,swipe,right,true,swipe,Music,Urban,Trap,Valencia,35.0,51.0,2026-02-15,valencia_ciutat_arena,2026-02-02T13:53:51+00:00,6164,Malaga,electronic_night_explorer,13,43.0
int_0013620,2026-02-02T13:08:35+00:00,user_0136,user_0136_session_004,evt_00130,swipe,left,false,swipe,Arts_Theatre,Musical,Broadway,Madrid,52.0,82.0,2026-02-07,madrid_distrito_club,2026-02-02T13:57:35+00:00,679,Sevilla,family_weekend_local,5,67.0
