interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp
int_0002145,2026-03-29T22:45:17,user_034,sess_00190,event_00062,swipe,left,False,map,Arts & Theatre,Theatre,Drama,Valencia,32.44,119.61,2026-06-21,venue_valencia_062,2026-03-29T22:48:52
int_0002146,2026-03-30T10:07:47,user_034,sess_00188,event_00470,swipe,right,True,discover,Music,Rock,Classic Rock,Valencia,17.2,46.57,2026-08-20,venue_valencia_028,2026-03-30T10:09:38
int_0002147,2026-03-30T22:39:25,user_034,sess_00187,event_01163,swipe,left,False,discover,Music,Rock,Alternative Rock,Bilbao,72.55,86.81,2026-06-27,venue_bilbao_010,2026-03-30T22:43:16
int_0002148,2026-04-01T06:05:04,user_034,sess_00186,event_00131,swipe,right,True,discover,Music,Rock,Alternative Rock,Valencia,21.91,31.62,2026-06-02,venue_valencia_054,2026-04-01T06:08:35
int_0002149,2026-04-01T14:46:37,user_034,sess_00185,event_00821,swipe,right,True,discover,Arts & Theatre,Exhibition,Modern Art,Valencia,70.19,132.0,2026-06-07,venue_valencia_001,2026-04-01T14:49:05
int_0002150,2026-04-02T10:25:56,user_034,sess_00185,event_00207,swipe,right,True,discover,Music,Urban,Hip-Hop,Madrid,64.68,94.91,2026-05-21,venue_madrid_028,2026-04-02T10:26:25
int_0002151,2026-04-03T07:00:01,user_034,sess_00188,event_00422,swipe,right,True,discover,Music,Pop,Mainstream Pop,Valencia,58.6,106.12,2026-07-19,venue_valencia_056,2026-04-03T07:02:26
int_0002152,2026-04-03T11:41:44,user_034,sess_00186,event_00574,swipe,right,True,map,Music,Pop,Synth Pop,Valencia,74.26,132.79,2026-05-17,venue_valencia_040,2026-04-03T11:45:32
int_0002153,2026-04-03T22:25:39,user_034,sess_00188,event_01365,swipe,right,True,discover,Music,Electronic,House,Madrid,48.83,110.81,2026-06-12,venue_madrid_042,2026-04-03T22:29:33
int_0002154,2026-04-05T02:45:52,user_034,sess_00188,event_00460,swipe,right,True,discover,Music,Jazz,Big Band,A Coruna,68.22,155.38,2026-07-21,venue_a_coruna_039,2026-04-05T02:48:08
int_0002155,2026-04-06T03:07:57,user_034,sess_00185,event_01118,swipe,right,True,discover,Music,Pop,Latin Pop,Valencia,15.66,98.25,2026-07-11,venue_valencia_028,2026-04-06T03:08:28
int_0002156,2026-04-06T10:10:04,user_034,sess_00190,event_00246,swipe,left,False,discover,Sports,Basketball,EuroLeague,Valencia,67.3,154.55,2026-08-01,venue_valencia_033,2026-04-06T10:10:53
int_0002157,2026-04-07T21:03:38,user_034,sess_00190,event_01421,swipe,right,True,discover,Music,Electronic,EDM,Valencia,32.69,101.68,2026-07-21,venue_valencia_057,2026-04-07T21:06:47
int_0002158,2026-04-08T11:45:48,user_034,sess_00189,event_01128,swipe,left,False,discover,Family,Magic,Illusion,Barcelona,4.27,70.54,2026-05-07,venue_barcelona_046,2026-04-08T11:45:51
int_0002159,2026-04-09T04:42:22,user_034,sess_00190,event_00138,swipe,right,True,map,Music,Rock,Classic Rock,Valencia,48.26,121.19,2026-07-09,venue_valencia_060,2026-04-09T04:42:30
int_0002160,2026-04-10T01:35:34,user_034,sess_00185,event_01341,swipe,left,False,planner,Arts & Theatre,Exhibition,Modern Art,Valencia,22.09,94.33,2026-05-22,venue_valencia_061,2026-04-10T01:36:52
int_0002161,2026-04-10T13:43:50,user_034,sess_00191,event_00436,swipe,right,True,discover,Music,Electronic,Techno,Barcelona,57.09,135.67,2026-08-11,venue_barcelona_039,2026-04-10T13:44:45
int_0002162,2026-04-11T02:07:30,user_034,sess_00191,event_00013,swipe,right,True,discover,Music,Rock,Indie Rock,Barcelona,47.59,80.4,2026-08-10,venue_barcelona_057,2026-04-11T02:07:45
int_0002163,2026-04-11T22:19:07,user_034,sess_00189,event_01048,swipe,right,True,map,Music,Pop,Latin Pop,Valencia,24.91,37.62,2026-05-07,venue_valencia_031,2026-04-11T22:22:33
int_0002164,2026-04-12T18:56:05,user_034,sess_00188,event_00182,swipe,left,False,discover,Family,Theme Park,Adventure,Valencia,10.12,95.33,2026-07-17,venue_valencia_065,2026-04-12T18:57:14
int_0002165,2026-04-14T03:46:00,user_034,sess_00189,event_01368,swipe,left,False,discover,Sports,Motor,Rally,Valencia,68.05,96.76,2026-06-25,venue_valencia_052,2026-04-14T03:46:07
int_0002166,2026-04-14T19:39:45,user_034,sess_00188,event_00131,swipe,right,True,discover,Music,Rock,Alternative Rock,Valencia,21.91,31.62,2026-06-02,venue_valencia_054,2026-04-14T19:41:13
int_0002167,2026-04-15T04:44:57,user_034,sess_00185,event_00167,swipe,right,True,discover,Music,Jazz,Smooth Jazz,Valencia,34.68,66.92,2026-05-06,venue_valencia_014,2026-04-15T04:48:48
int_0002168,2026-04-15T09:25:54,user_034,sess_00188,event_00973,swipe,right,True,discover,Music,Rock,Alternative Rock,Madrid,19.76,39.04,2026-07-14,venue_madrid_032,2026-04-15T09:29:48
int_0002169,2026-04-15T14:22:15,user_034,sess_00185,event_00553,swipe,right,True,planner,Music,Pop,Synth Pop,Barcelona,46.39,59.86,2026-05-08,venue_barcelona_015,2026-04-15T14:25:41
int_0002170,2026-04-16T23:57:05,user_034,sess_00190,event_00453,swipe,right,True,discover,Music,Electronic,House,Barcelona,47.28,55.88,2026-08-02,venue_barcelona_022,2026-04-16T23:59:46
int_0002171,2026-04-15T04:20:57,user_035,sess_00193,event_00338,swipe,right,True,discover,Music,Rock,Classic Rock,Barcelona,66.28,119.87,2026-06-16,venue_barcelona_004,2026-04-15T04:23:55
int_0002172,2026-04-15T12:19:53,user_035,sess_00194,event_00126,swipe,left,False,discover,Arts & Theatre,Theatre,Drama,Madrid,16.89,61.23,2026-07-21,venue_madrid_007,2026-04-15T12:23:46
int_0002173,2026-04-15T23:17:30,user_035,sess_00194,event_01463,swipe,left,False,discover,Family,Theme Park,Adventure,Madrid,56.88,66.96,2026-08-10,venue_madrid_016,2026-04-15T23:21:02
int_0002174,2026-04-17T02:13:33,user_035,sess_00193,event_00534,swipe,right,True,discover,Music,Jazz,Big Band,Barcelona,37.7,67.26,2026-08-10,venue_barcelona_050,2026-04-17T02:15:48
int_0002175,2026-04-18T09:43:55,user_035,sess_00193,event_00193,swipe,right,True,discover,Arts & Theatre,Dance,Contemporary,Barcelona,45.19,59.22,2026-06-11,venue_barcelona_025,2026-04-18T09:44:31
int_0002176,2026-04-18T16:52:58,user_035,sess_00194,event_00340,swipe,right,True,map,Music,Electronic,House,Barcelona,63.76,73.55,2026-08-21,venue_barcelona_034,2026-04-18T16:54:32
int_0002177,2026-04-19T07:42:47,user_035,sess_00192,event_01278,swipe,right,True,discover,Music,Jazz,Big Band,Barcelona,71.55,103.66,2026-06-25,venue_barcelona_048,2026-04-19T07:44:59
int_0002178,2026-04-20T03:46:16,user_035,sess_00194,event_00875,swipe,right,True,discover,Music,Urban,Hip-Hop,Barcelona,37.64,114.07,2026-08-04,venue_barcelona_044,2026-04-20T03:47:43
int_0002179,2026-04-20T11:27:18,user_035,sess_00194,event_01117,swipe,right,True,discover,Music,Urban,Trap,Madrid,51.19,128.61,2026-06-11,venue_madrid_010,2026-04-20T11:27:26
int_0002180,2026-04-21T00:45:02,user_035,sess_00194,event_00719,swipe,right,True,discover,Music,Pop,Synth Pop,Barcelona,18.78,98.27,2026-05-20,venue_barcelona_038,2026-04-21T00:46:56
int_0002181,2026-04-21T23:59:36,user_035,sess_00194,event_00980,swipe,left,False,map,Sports,Basketball,EuroLeague,Barcelona,69.75,117.21,2026-05-30,venue_barcelona_026,2026-04-22T00:01:11
int_0002182,2026-04-23T02:46:16,user_035,sess_00192,event_00190,swipe,left,False,discover,Arts & Theatre,Exhibition,Immersive,Barcelona,17.4,57.65,2026-04-28,venue_barcelona_064,2026-04-23T02:49:35
int_0002183,2026-04-23T15:27:33,user_035,sess_00195,event_01213,swipe,right,True,planner,Music,Rock,Indie Rock,Barcelona,44.3,52.72,2026-05-02,venue_barcelona_016,2026-04-23T15:28:46
int_0002184,2026-04-24T04:41:24,user_035,sess_00195,event_00487,swipe,left,False,discover,Arts & Theatre,Theatre,Drama,Barcelona,12.07,96.96,2026-08-09,venue_barcelona_070,2026-04-24T04:43:28
int_0002185,2026-04-24T17:48:38,user_035,sess_00195,event_00028,swipe,right,True,discover,Music,Pop,Mainstream Pop,Barcelona,22.64,65.12,2026-07-05,venue_barcelona_038,2026-04-24T17:49:51
int_0002186,2026-04-25T01:51:16,user_035,sess_00195,event_01135,swipe,right,True,map,Music,Pop,Mainstream Pop,Barcelona,42.27,94.97,2026-05-31,venue_barcelona_015,2026-04-25T01:52:07
int_0002187,2026-04-25T04:57:59,user_035,sess_00195,event_01146,swipe,right,True,discover,Music,Pop,Latin Pop,Barcelona,67.07,132.41,2026-08-08,venue_barcelona_065,2026-04-25T04:58:43
int_0002188,2026-04-25T10:08:29,user_035,sess_00192,event_00728,swipe,right,True,discover,Music,Jazz,Smooth Jazz,Barcelona,36.44,71.2,2026-06-22,venue_barcelona_029,2026-04-25T10:09:07
int_0002189,2026-04-25T00:37:07,user_035,sess_00192,event_00515,swipe,right,True,planner,Music,Electronic,House,Barcelona,66.26,97.19,2026-06-11,venue_barcelona_048,2026-04-25T00:37:34
int_0002190,2026-04-25T05:19:54,user_035,sess_00194,event_00137,swipe,right,True,discover,Music,Rock,Alternative Rock,Barcelona,17.26,55.5,2026-06-22,venue_barcelona_060,2026-04-25T05:22:34
int_0002191,2026-04-25T05:18:03,user_035,sess_00193,event_01168,swipe,left,False,planner,Family,Theme Park,Water Park,Barcelona,33.09,65.22,2026-07-25,venue_barcelona_045,2026-04-25T05:19:39
int_0002192,2026-04-25T11:01:41,user_035,sess_00195,event_01470,swipe,left,False,discover,Arts & Theatre,Dance,Contemporary,Madrid,12.56,63.09,2026-07-07,venue_madrid_023,2026-04-25T11:04:56
int_0002193,2026-04-25T11:23:24,user_035,sess_00192,event_00230,swipe,right,True,discover,Music,Electronic,Techno,Barcelona,71.24,138.69,2026-05-20,venue_barcelona_036,2026-04-25T11:24:59
int_0002194,2026-04-25T05:00:11,user_035,sess_00192,event_00370,swipe,right,True,discover,Sports,Basketball,Friendly,Sevilla,50.49,138.09,2026-08-07,venue_sevilla_045,2026-04-25T05:03:59
int_0002195,2026-04-25T05:43:04,user_035,sess_00192,event_00597,swipe,right,True,discover,Music,Rock,Classic Rock,Barcelona,41.37,121.89,2026-06-02,venue_barcelona_025,2026-04-25T05:45:14
int_0002196,2026-04-25T02:51:01,user_035,sess_00192,event_00068,swipe,right,True,discover,Music,Pop,Mainstream Pop,Barcelona,29.01,58.7,2026-07-22,venue_barcelona_010,2026-04-25T02:51:29
int_0002197,2026-04-25T08:24:06,user_035,sess_00193,event_00125,swipe,right,True,discover,Music,Jazz,Smooth Jazz,Barcelona,37.2,104.37,2026-05-16,venue_barcelona_044,2026-04-25T08:27:00
int_0002198,2026-04-25T01:05:03,user_035,sess_00193,event_01065,swipe,right,True,discover,Music,Urban,Trap,Valencia,61.0,139.86,2026-05-31,venue_valencia_032,2026-04-25T01:07:23
int_0002199,2026-04-25T05:39:41,user_035,sess_00192,event_00453,swipe,right,True,discover,Music,Electronic,House,Barcelona,47.28,55.88,2026-08-02,venue_barcelona_022,2026-04-25T05:41:55
int_0002200,2026-04-25T01:25:54,user_035,sess_00195,event_01064,swipe,right,True,discover,Music,Pop,Synth Pop,A Coruna,43.81,74.95,2026-06-20,venue_a_coruna_002,2026-04-25T01:28:14
int_0002201,2026-04-25T07:08:34,user_035,sess_00193,event_00289,swipe,right,True,discover,Music,Pop,Latin Pop,Barcelona,45.33,93.92,2026-07-06,venue_barcelona_050,2026-04-25T07:11:41
int_0002202,2026-04-25T02:48:07,user_035,sess_00194,event_00065,swipe,left,False,discover,Arts & Theatre,Classical,Chamber,Barcelona,47.31,90.47,2026-08-14,venue_barcelona_039,2026-04-25T02:50:41
int_0002203,2026-04-25T05:24:14,user_035,sess_00194,event_01058,swipe,right,True,discover,Arts & Theatre,Classical,Opera,Barcelona,65.53,117.52,2026-06-19,venue_barcelona_047,2026-04-25T05:25:24
int_0002204,2026-04-25T00:36:05,user_035,sess_00195,event_01056,swipe,right,True,discover,Music,Rock,Indie Rock,Barcelona,15.53,58.86,2026-06-10,venue_barcelona_052,2026-04-25T00:39:29
int_0002205,2026-04-25T04:09:24,user_035,sess_00194,event_00690,swipe,right,True,map,Music,Rock,Classic Rock,Madrid,23.47,65.51,2026-05-31,venue_madrid_016,2026-04-25T04:10:04
int_0002206,2026-04-25T07:20:12,user_035,sess_00195,event_00020,swipe,right,True,discover,Music,Jazz,Fusion,Madrid,63.65,143.93,2026-08-06,venue_madrid_021,2026-04-25T07:22:25
int_0002207,2026-04-25T02:30:43,user_035,sess_00193,event_01314,swipe,right,True,map,Music,Urban,Reggaeton,Madrid,61.77,78.82,2026-05-22,venue_madrid_069,2026-04-25T02:33:25
int_0002208,2026-04-25T10:54:28,user_035,sess_00195,event_00609,swipe,left,False,discover,Family,Magic,Stage Magic,Barcelona,44.96,82.5,2026-06-23,venue_barcelona_023,2026-04-25T10:55:22
int_0002209,2026-04-25T05:49:25,user_035,sess_00195,event_00130,swipe,right,True,discover,Music,Urban,Hip-Hop,Sevilla,66.71,78.18,2026-06-15,venue_sevilla_010,2026-04-25T05:53:12
int_0002210,2026-04-25T08:03:56,user_035,sess_00192,event_00661,swipe,right,True,planner,Family,Magic,Stage Magic,Barcelona,42.05,89.81,2026-08-04,venue_barcelona_034,2026-04-25T08:07:44
int_0002211,2026-04-25T11:58:28,user_035,sess_00195,event_00903,swipe,left,False,discover,Music,Jazz,Smooth Jazz,Malaga,55.68,145.02,2026-08-12,venue_malaga_025,2026-04-25T12:02:06
int_0002212,2026-04-25T04:46:48,user_035,sess_00195,event_01185,swipe,right,True,discover,Music,Jazz,Smooth Jazz,Zaragoza,62.1,79.19,2026-08-17,venue_zaragoza_034,2026-04-25T04:47:46
int_0002213,2026-04-25T09:41:07,user_035,sess_00192,event_01130,swipe,right,True,discover,Music,Pop,Synth Pop,Barcelona,37.0,114.28,2026-06-21,venue_barcelona_017,2026-04-25T09:41:18
int_0002214,2026-04-25T10:48:10,user_035,sess_00195,event_01375,swipe,right,True,discover,Music,Urban,Hip-Hop,Barcelona,70.02,109.8,2026-08-01,venue_barcelona_032,2026-04-25T10:49:34
int_0002215,2026-04-25T02:20:47,user_035,sess_00194,event_01473,swipe,right,True,discover,Music,Urban,Trap,Barcelona,34.26,106.49,2026-07-14,venue_barcelona_034,2026-04-25T02:21:48
int_0002216,2026-04-25T01:03:02,user_035,sess_00192,event_00104,swipe,right,True,discover,Music,Rock,Indie Rock,Barcelona,29.09,81.17,2026-05-08,venue_barcelona_015,2026-04-25T01:05:11
int_0002217,2026-04-25T11:36:16,user_035,sess_00195,event_01009,swipe,left,False,discover,Arts & Theatre,Theatre,Musical,Barcelona,32.59,115.22,2026-07-17,venue_barcelona_009,2026-04-25T11:39:14
int_0002218,2026-04-25T00:13:10,user_035,sess_00192,event_00447,swipe,right,True,discover,Music,Electronic,House,Valencia,49.36,86.72,2026-08-05,venue_valencia_063,2026-04-25T00:13:30
int_0002219,2026-04-25T05:39:18,user_035,sess_00194,event_00087,swipe,right,True,discover,Music,Electronic,Techno,Barcelona,56.56,117.85,2026-07-14,venue_barcelona_044,2026-04-25T05:42:06
int_0002220,2026-04-25T10:19:29,user_035,sess_00194,event_00995,swipe,right,True,discover,Music,Rock,Alternative Rock,Valencia,18.54,41.52,2026-05-21,venue_valencia_024,2026-04-25T10:22:30
int_0002221,2026-04-25T09:24:47,user_035,sess_00192,event_01158,swipe,right,True,planner,Music,Rock,Indie Rock,Barcelona,52.09,104.67,2026-04-29,venue_barcelona_020,2026-04-25T09:25:37
int_0002222,2026-04-25T07:36:16,user_035,sess_00195,event_00937,swipe,right,True,discover,Music,Pop,Latin Pop,Madrid,47.76,83.13,2026-04-30,venue_madrid_047,2026-04-25T07:36:19
int_0002223,2026-04-25T08:32:59,user_035,sess_00192,event_00375,swipe,right,True,discover,Music,Rock,Indie Rock,Barcelona,31.57,77.14,2026-08-13,venue_barcelona_042,2026-04-25T08:34:57
int_0002224,2026-04-25T10:29:05,user_035,sess_00192,event_00335,swipe,right,True,discover,Music,Rock,Indie Rock,Barcelona,47.16,134.26,2026-05-11,venue_barcelona_053,2026-04-25T10:29:51
int_0002225,2026-04-25T10:57:45,user_035,sess_00192,event_01081,swipe,right,True,discover,Music,Rock,Classic Rock,Barcelona,66.15,98.45,2026-06-03,venue_barcelona_034,2026-04-25T10:59:56
int_0002226,2026-04-25T00:43:04,user_035,sess_00194,event_00680,swipe,right,True,discover,Music,Pop,Synth Pop,Madrid,66.2,102.09,2026-07-03,venue_madrid_047,2026-04-25T00:44:48
int_0002227,2026-04-25T11:54:26,user_035,sess_00193,event_00157,swipe,right,True,discover,Music,Rock,Indie Rock,Barcelona,21.65,103.87,2026-05-04,venue_barcelona_059,2026-04-25T11:57:38
int_0002228,2026-04-25T08:10:10,user_035,sess_00195,event_01283,swipe,left,False,discover,Arts & Theatre,Dance,Contemporary,Barcelona,30.89,118.63,2026-06-23,venue_barcelona_030,2026-04-25T08:10:56
int_0002229,2026-04-25T02:16:39,user_035,sess_00195,event_01053,swipe,left,False,map,Music,Pop,Latin Pop,Barcelona,60.98,78.64,2026-08-12,venue_barcelona_070,2026-04-25T02:20:03
int_0002230,2026-04-25T05:38:35,user_035,sess_00192,event_00579,swipe,right,True,discover,Music,Electronic,Techno,Barcelona,42.9,128.4,2026-05-02,venue_barcelona_035,2026-04-25T05:38:56
int_0002231,2026-04-25T09:44:23,user_035,sess_00192,event_01149,swipe,left,False,map,Arts & Theatre,Exhibition,Immersive,Barcelona,60.36,76.87,2026-05-07,venue_barcelona_013,2026-04-25T09:45:22
int_0002232,2026-04-25T07:59:17,user_035,sess_00194,event_01081,swipe,right,True,discover,Music,Rock,Classic Rock,Barcelona,66.15,98.45,2026-06-03,venue_barcelona_034,2026-04-25T07:59:46
int_0002233,2026-04-25T01:07:44,user_035,sess_00194,event_00077,swipe,right,True,discover,Music,Urban,Hip-Hop,Barcelona,47.95,132.02,2026-05-30,venue_barcelona_027,2026-04-25T01:09:54
int_0002234,2026-04-25T07:37:10,user_035,sess_00193,event_00137,swipe,right,True,discover,Music,Rock,Alternative Rock,Barcelona,17.26,55.5,2026-06-22,venue_barcelona_060,2026-04-25T07:38:02
int_0002235,2026-04-25T03:35:35,user_035,sess_00194,event_01278,swipe,right,True,discover,Music,Jazz,Big Band,Barcelona,71.55,103.66,2026-06-25,venue_barcelona_048,2026-04-25T03:37:54
int_0002236,2026-04-25T04:19:21,user_035,sess_00193,event_00654,swipe,right,True,discover,Arts & Theatre,Theatre,Musical,Barcelona,55.88,144.53,2026-07-28,venue_barcelona_019,2026-04-25T04:19:24
int_0002237,2026-04-25T04:31:52,user_035,sess_00193,event_00247,swipe,left,False,discover,Arts & Theatre,Exhibition,Modern Art,Madrid,55.22,103.26,2026-05-13,venue_madrid_022,2026-04-25T04:35:19
int_0002238,2026-02-04T00:41:12,user_036,sess_00198,event_01166,swipe,right,True,discover,Sports,Running,10K,Madrid,49.08,119.48,2026-04-28,venue_madrid_069,2026-02-04T00:41:22
int_0002239,2026-02-05T03:07:58,user_036,sess_00197,event_00478,swipe,left,False,discover,Sports,Motor,Rally,Madrid,31.8,81.99,2026-05-17,venue_madrid_057,2026-02-05T03:11:03
int_0002240,2026-02-06T03:56:51,user_036,sess_00197,event_00628,swipe,right,True,discover,Sports,Football,Champions,Barcelona,63.97,133.11,2026-07-01,venue_barcelona_014,2026-02-06T04:00:39
int_0002241,2026-02-06T09:19:43,user_036,sess_00198,event_00090,swipe,right,True,map,Sports,Running,10K,Madrid,40.49,60.43,2026-06-10,venue_madrid_038,2026-02-06T09:22:25
int_0002242,2026-02-07T19:08:00,user_036,sess_00198,event_00232,swipe,right,True,discover,Sports,Football,LaLiga,Sevilla,50.39,120.25,2026-05-25,venue_sevilla_057,2026-02-07T19:10:08
int_0002243,2026-02-09T02:57:09,user_036,sess_00198,event_00012,swipe,left,False,discover,Music,Jazz,Fusion,A Coruna,45.35,64.21,2026-05-23,venue_a_coruna_069,2026-02-09T02:58:32
int_0002244,2026-02-10T04:07:30,user_036,sess_00199,event_00367,swipe,right,True,discover,Sports,Basketball,Liga ACB,Madrid,46.41,63.88,2026-05-06,venue_madrid_038,2026-02-10T04:08:03
int_0002245,2026-02-11T00:31:34,user_036,sess_00196,event_00161,swipe,left,False,discover,Arts & Theatre,Dance,Contemporary,Sevilla,14.66,67.43,2026-05-13,venue_sevilla_043,2026-02-11T00:31:41
int_0002246,2026-02-11T06:42:08,user_036,sess_00196,event_00991,swipe,right,True,discover,Arts & Theatre,Dance,Ballet,Barcelona,30.48,72.23,2026-07-10,venue_barcelona_049,2026-02-11T06:45:37
int_0002247,2026-02-12T18:31:53,user_036,sess_00196,event_00127,swipe,right,True,map,Sports,Motor,Moto,Madrid,43.79,75.02,2026-06-09,venue_madrid_015,2026-02-12T18:32:37
int_0002248,2026-02-13T14:14:30,user_036,sess_00199,event_01451,swipe,right,True,discover,Sports,Running,Marathon,Madrid,39.67,111.03,2026-08-13,venue_madrid_041,2026-02-13T14:15:42
int_0002249,2026-02-13T21:27:34,user_036,sess_00197,event_00862,swipe,right,True,map,Sports,Running,10K,Madrid,38.44,98.57,2026-07-01,venue_madrid_040,2026-02-13T21:30:22
int_0002250,2026-02-15T08:18:43,user_036,sess_00198,event_00871,swipe,right,True,discover,Sports,Football,Friendly,Madrid,75.11,132.44,2026-08-21,venue_madrid_048,2026-02-15T08:21:16
int_0002251,2026-02-15T23:38:36,user_036,sess_00197,event_00249,swipe,right,True,discover,Sports,Football,Friendly,Madrid,40.39,99.05,2026-06-23,venue_madrid_065,2026-02-15T23:39:29
int_0002252,2026-02-17T03:01:21,user_036,sess_00199,event_01224,swipe,right,True,map,Sports,Running,10K,Madrid,61.02,126.55,2026-07-29,venue_madrid_066,2026-02-17T03:02:52
int_0002253,2026-02-17T15:31:28,user_036,sess_00199,event_00273,swipe,right,True,discover,Sports,Running,Marathon,Madrid,56.0,83.85,2026-05-13,venue_madrid_064,2026-02-17T15:34:12
int_0002254,2026-02-18T11:12:24,user_036,sess_00197,event_00283,swipe,right,True,map,Sports,Motor,Moto,Madrid,63.14,137.46,2026-05-31,venue_madrid_027,2026-02-18T11:13:37
