interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp,days_until_event,avg_price,is_right_swipe
int_0002870,2026-03-14 23:47:41,user_048,sess_00272,event_00859,swipe,right,True,map,Sports,Running,Marathon,Sevilla,34.79,86.07,2026-08-09,venue_sevilla_002,2026-03-14 23:47:53,148,60.42999999999999,1
int_0002871,2026-03-15 20:54:22,user_048,sess_00267,event_00370,swipe,right,True,map,Sports,Basketball,Friendly,Sevilla,50.49,138.09,2026-08-07,venue_sevilla_045,2026-03-15 20:56:44,145,94.29,1
int_0002872,2026-03-16 17:34:06,user_048,sess_00270,event_00370,swipe,right,True,map,Sports,Basketball,Friendly,Sevilla,50.49,138.09,2026-08-07,venue_sevilla_045,2026-03-16 17:37:51,144,94.29,1
int_0002873,2026-03-17 00:16:17,user_048,sess_00271,event_01143,swipe,right,True,discover,Sports,Running,10K,Bilbao,61.34,150.38,2026-07-01,venue_bilbao_034,2026-03-17 00:16:18,106,105.86,1
int_0002874,2026-03-18 10:54:28,user_048,sess_00271,event_00441,swipe,left,False,discover,Music,Pop,Latin Pop,Sevilla,42.16,100.68,2026-08-08,venue_sevilla_046,2026-03-18 10:56:13,143,71.42,0
int_0002875,2026-03-19 15:19:21,user_048,sess_00270,event_01379,swipe,right,True,map,Sports,Running,Half Marathon,Sevilla,36.67,100.04,2026-06-01,venue_sevilla_020,2026-03-19 15:20:03,74,68.355,1
int_0002876,2026-03-21 01:13:13,user_048,sess_00272,event_00677,swipe,right,True,discover,Sports,Motor,Formula,Sevilla,41.43,61.86,2026-07-20,venue_sevilla_005,2026-03-21 01:17:13,121,51.644999999999996,1
int_0002877,2026-03-22 06:31:28,user_048,sess_00272,event_00506,swipe,right,True,planner,Sports,Basketball,Friendly,Sevilla,48.99,57.79,2026-06-10,venue_sevilla_053,2026-03-22 06:32:50,80,53.39,1
int_0002878,2026-03-22 14:42:41,user_048,sess_00270,event_00795,swipe,left,False,planner,Family,Circus,Acrobatics,Madrid,5.42,80.88,2026-06-03,venue_madrid_033,2026-03-22 14:43:27,73,43.15,0
int_0002879,2026-03-23 14:48:47,user_048,sess_00271,event_01233,swipe,right,True,discover,Sports,Motor,Moto,Madrid,69.35,118.61,2026-06-29,venue_madrid_046,2026-03-23 14:51:03,98,93.97999999999999,1
int_0002880,2026-03-24 06:19:35,user_048,sess_00271,event_00914,swipe,right,True,discover,Sports,Football,Champions,Sevilla,37.69,61.47,2026-07-01,venue_sevilla_059,2026-03-24 06:21:50,99,49.58,1
int_0002881,2026-03-24 13:04:02,user_048,sess_00267,event_00218,swipe,right,True,map,Sports,Football,Champions,Sevilla,25.09,58.25,2026-07-20,venue_sevilla_008,2026-03-24 13:08:02,118,41.67,1
int_0002882,2026-03-25 09:48:11,user_048,sess_00270,event_00218,swipe,right,True,discover,Sports,Football,Champions,Sevilla,25.09,58.25,2026-07-20,venue_sevilla_008,2026-03-25 09:51:42,117,41.67,1
int_0002883,2026-03-26 03:46:42,user_048,sess_00272,event_00747,swipe,right,True,discover,Sports,Running,10K,Sevilla,25.72,90.65,2026-05-24,venue_sevilla_016,2026-03-26 03:49:43,59,58.185,1
int_0002884,2026-03-27 11:40:19,user_048,sess_00267,event_00699,swipe,right,True,discover,Sports,Football,LaLiga,Sevilla,62.83,144.5,2026-05-21,venue_sevilla_054,2026-03-27 11:40:28,55,103.66499999999999,1
int_0002885,2026-03-27 16:24:41,user_048,sess_00268,event_00356,swipe,left,False,discover,Family,Theme Park,Adventure,Sevilla,44.04,76.19,2026-06-04,venue_sevilla_049,2026-03-27 16:27:36,69,60.114999999999995,0
int_0002886,2026-03-28 16:22:24,user_048,sess_00271,event_00657,swipe,right,True,map,Sports,Motor,Rally,Sevilla,35.68,57.42,2026-08-06,venue_sevilla_046,2026-03-28 16:25:34,131,46.55,1
int_0002887,2026-03-29 17:20:48,user_048,sess_00272,event_00094,swipe,right,True,discover,Sports,Running,10K,A Coruna,40.88,78.31,2026-05-26,venue_a_coruna_014,2026-03-29 17:22:03,58,59.595,1
int_0002888,2026-03-30 21:08:54,user_048,sess_00273,event_00537,swipe,right,True,discover,Sports,Running,10K,Madrid,76.34,107.47,2026-05-19,venue_madrid_003,2026-03-30 21:09:51,50,91.905,1
int_0002889,2026-03-31 07:02:08,user_048,sess_00273,event_00647,swipe,right,True,discover,Sports,Football,LaLiga,Sevilla,34.93,45.49,2026-08-14,venue_sevilla_015,2026-03-31 07:05:29,136,40.21,1
int_0002890,2026-03-31 12:09:45,user_048,sess_00268,event_01120,swipe,right,True,map,Sports,Motor,Formula,Madrid,76.83,146.47,2026-04-27,venue_madrid_040,2026-03-31 12:11:17,27,111.65,1
int_0002891,2026-04-01 20:05:53,user_048,sess_00269,event_00054,swipe,right,True,map,Sports,Motor,Moto,Madrid,30.73,104.15,2026-06-27,venue_madrid_024,2026-04-01 20:08:13,87,67.44,1
int_0002892,2026-04-02 03:26:30,user_048,sess_00268,event_01303,swipe,right,True,map,Sports,Football,Friendly,Sevilla,73.94,147.06,2026-05-08,venue_sevilla_056,2026-04-02 03:26:59,36,110.5,1
int_0002893,2026-04-02 14:11:10,user_048,sess_00271,event_01222,swipe,right,True,planner,Sports,Running,10K,Sevilla,58.2,104.15,2026-06-16,venue_sevilla_017,2026-04-02 14:13:42,75,81.17500000000001,1
int_0002894,2026-04-03 23:20:20,user_048,sess_00270,event_00775,swipe,right,True,planner,Sports,Motor,Formula,Sevilla,48.17,118.89,2026-06-28,venue_sevilla_044,2026-04-03 23:21:19,86,83.53,1
int_0002895,2026-04-04 09:07:09,user_048,sess_00271,event_00961,swipe,right,True,discover,Music,Rock,Classic Rock,Sevilla,60.82,124.37,2026-07-20,venue_sevilla_010,2026-04-04 09:08:47,107,92.595,1
int_0002896,2026-04-05 00:56:58,user_048,sess_00270,event_00782,swipe,right,True,planner,Sports,Motor,Rally,Sevilla,39.86,59.97,2026-05-21,venue_sevilla_067,2026-04-05 00:58:28,46,49.915,1
int_0002897,2026-04-05 19:25:38,user_048,sess_00270,event_00832,swipe,right,True,discover,Sports,Football,Friendly,Sevilla,41.58,56.41,2026-08-11,venue_sevilla_024,2026-04-05 19:29:00,128,48.995,1
int_0002898,2026-04-06 18:07:36,user_048,sess_00273,event_00812,swipe,right,True,map,Sports,Running,Half Marathon,Madrid,26.51,44.09,2026-06-20,venue_madrid_068,2026-04-06 18:07:46,75,35.300000000000004,1
int_0002899,2026-04-07 12:34:12,user_048,sess_00271,event_01328,swipe,right,True,discover,Sports,Motor,Rally,Sevilla,47.61,89.38,2026-08-02,venue_sevilla_008,2026-04-07 12:35:09,117,68.495,1
int_0002900,2026-04-07 17:44:54,user_048,sess_00267,event_00914,swipe,right,True,planner,Sports,Football,Champions,Sevilla,37.69,61.47,2026-07-01,venue_sevilla_059,2026-04-07 17:48:26,85,49.58,1
int_0002901,2026-04-08 08:24:12,user_048,sess_00267,event_01095,swipe,right,True,map,Sports,Football,LaLiga,Madrid,71.19,113.24,2026-06-30,venue_madrid_014,2026-04-08 08:24:39,83,92.215,1
int_0002902,2026-03-02 09:01:46,user_049,sess_00275,event_00938,swipe,left,False,discover,Arts & Theatre,Dance,Flamenco,Sevilla,48.24,67.54,2026-07-25,venue_sevilla_025,2026-03-02 09:03:21,145,57.89,0
int_0002903,2026-03-03 18:51:16,user_049,sess_00274,event_01076,swipe,right,True,map,Sports,Basketball,Friendly,Sevilla,43.09,109.44,2026-05-20,venue_sevilla_017,2026-03-03 18:52:22,78,76.265,1
int_0002904,2026-03-04 04:54:49,user_049,sess_00275,event_00828,swipe,right,True,discover,Sports,Basketball,Friendly,Sevilla,55.77,106.79,2026-07-02,venue_sevilla_064,2026-03-04 04:55:53,120,81.28,1
int_0002905,2026-03-05 06:21:27,user_049,sess_00275,event_00757,swipe,right,True,map,Sports,Football,LaLiga,Barcelona,45.42,113.79,2026-06-01,venue_barcelona_050,2026-03-05 06:22:40,88,79.605,1
int_0002906,2026-03-06 14:57:03,user_049,sess_00276,event_00828,swipe,right,True,map,Sports,Basketball,Friendly,Sevilla,55.77,106.79,2026-07-02,venue_sevilla_064,2026-03-06 15:00:01,118,81.28,1
int_0002907,2026-03-07 05:52:42,user_049,sess_00275,event_00647,swipe,right,True,discover,Sports,Football,LaLiga,Sevilla,34.93,45.49,2026-08-14,venue_sevilla_015,2026-03-07 05:56:12,160,40.21,1
int_0002908,2026-03-08 13:29:50,user_049,sess_00276,event_00358,swipe,left,False,planner,Family,Magic,Stage Magic,Valencia,44.72,72.24,2026-06-07,venue_valencia_019,2026-03-08 13:29:53,91,58.48,0
int_0002909,2026-03-09 21:13:05,user_049,sess_00276,event_00221,swipe,right,True,map,Sports,Basketball,Liga ACB,Sevilla,49.69,87.36,2026-06-22,venue_sevilla_068,2026-03-09 21:16:57,105,68.525,1
int_0002910,2026-03-10 18:02:13,user_049,sess_00276,event_00920,swipe,right,True,discover,Sports,Motor,Rally,Sevilla,37.72,54.32,2026-06-18,venue_sevilla_039,2026-03-10 18:02:54,100,46.019999999999996,1
int_0002911,2026-03-11 20:11:22,user_049,sess_00275,event_00387,swipe,right,True,discover,Sports,Basketball,Liga ACB,Sevilla,42.57,52.21,2026-07-18,venue_sevilla_035,2026-03-11 20:13:28,129,47.39,1
int_0002912,2026-03-12 05:15:25,user_049,sess_00275,event_00506,swipe,right,True,discover,Sports,Basketball,Friendly,Sevilla,48.99,57.79,2026-06-10,venue_sevilla_053,2026-03-12 05:17:10,90,53.39,1
int_0002913,2026-03-13 13:29:01,user_049,sess_00277,event_00828,swipe,right,True,discover,Sports,Basketball,Friendly,Sevilla,55.77,106.79,2026-07-02,venue_sevilla_064,2026-03-13 13:31:12,111,81.28,1
int_0002914,2026-03-14 07:46:01,user_049,sess_00277,event_00686,swipe,left,False,discover,Music,Electronic,House,Sevilla,57.08,75.78,2026-05-27,venue_sevilla_006,2026-03-14 07:48:31,74,66.43,0
int_0002915,2026-03-14 18:12:25,user_049,sess_00275,event_00988,swipe,right,True,map,Sports,Basketball,Liga ACB,Barcelona,57.94,78.07,2026-07-24,venue_barcelona_004,2026-03-14 18:14:32,132,68.005,1
int_0002916,2026-03-15 20:54:18,user_049,sess_00277,event_00994,swipe,right,True,discover,Sports,Running,Marathon,Barcelona,60.24,84.48,2026-05-19,venue_barcelona_048,2026-03-15 20:58:11,65,72.36,1
int_0002917,2026-03-16 21:34:57,user_049,sess_00277,event_01328,swipe,right,True,map,Sports,Motor,Rally,Sevilla,47.61,89.38,2026-08-02,venue_sevilla_008,2026-03-16 21:35:46,139,68.495,1
int_0002918,2026-03-17 17:03:35,user_049,sess_00275,event_01435,swipe,right,True,map,Sports,Football,Champions,Sevilla,28.59,78.19,2026-07-15,venue_sevilla_064,2026-03-17 17:04:53,120,53.39,1
int_0002919,2026-03-18 00:19:03,user_049,sess_00275,event_01424,swipe,right,True,discover,Sports,Basketball,EuroLeague,Sevilla,40.68,124.62,2026-06-12,venue_sevilla_067,2026-03-18 00:22:51,86,82.65,1
int_0002920,2026-03-18 21:36:55,user_049,sess_00277,event_00194,swipe,right,True,discover,Sports,Running,Marathon,Sevilla,41.63,114.81,2026-05-08,venue_sevilla_017,2026-03-18 21:37:30,51,78.22,1
int_0002921,2026-03-19 03:55:05,user_049,sess_00276,event_00528,swipe,right,True,planner,Sports,Basketball,Friendly,Bilbao,39.41,122.46,2026-07-19,venue_bilbao_005,2026-03-19 03:57:57,122,80.935,1
int_0002922,2026-03-19 15:47:32,user_049,sess_00274,event_01402,swipe,left,False,discover,Music,Pop,Mainstream Pop,Sevilla,47.26,86.29,2026-08-21,venue_sevilla_049,2026-03-19 15:50:01,155,66.775,0
int_0002923,2026-03-20 09:14:24,user_049,sess_00277,event_00751,swipe,right,True,discover,Sports,Basketball,Liga ACB,Sevilla,68.75,153.98,2026-05-14,venue_sevilla_012,2026-03-20 09:15:55,55,111.365,1
int_0002924,2026-03-21 10:08:12,user_049,sess_00277,event_00232,swipe,right,True,planner,Sports,Football,LaLiga,Sevilla,50.39,120.25,2026-05-25,venue_sevilla_057,2026-03-21 10:10:19,65,85.32,1
int_0002925,2026-03-22 15:09:17,user_049,sess_00276,event_00232,swipe,left,False,discover,Sports,Football,LaLiga,Sevilla,50.39,120.25,2026-05-25,venue_sevilla_057,2026-03-22 15:13:06,64,85.32,0
int_0002926,2026-03-23 08:27:39,user_049,sess_00276,event_00506,swipe,right,True,discover,Sports,Basketball,Friendly,Sevilla,48.99,57.79,2026-06-10,venue_sevilla_053,2026-03-23 08:27:48,79,53.39,1
int_0002927,2026-03-23 13:01:33,user_049,sess_00277,event_01433,swipe,right,True,planner,Sports,Motor,Formula,Barcelona,30.9,78.85,2026-07-10,venue_barcelona_070,2026-03-23 13:03:48,109,54.875,1
int_0002928,2026-03-23 22:54:43,user_049,sess_00277,event_01275,swipe,right,True,discover,Sports,Football,Friendly,Sevilla,18.97,96.25,2026-05-28,venue_sevilla_034,2026-03-23 22:56:31,66,57.61,1
int_0002929,2026-03-25 03:19:17,user_049,sess_00277,event_00665,swipe,left,False,discover,Family,Magic,Family Magic,Sevilla,8.71,88.07,2026-05-29,venue_sevilla_061,2026-03-25 03:23:16,65,48.39,0
int_0002930,2026-03-25 13:35:33,user_049,sess_00275,event_00832,swipe,right,True,discover,Sports,Football,Friendly,Sevilla,41.58,56.41,2026-08-11,venue_sevilla_024,2026-03-25 13:35:55,139,48.995,1
int_0002931,2026-03-27 00:07:19,user_049,sess_00274,event_00345,swipe,right,True,discover,Family,Magic,Stage Magic,A Coruna,46.91,84.36,2026-06-13,venue_a_coruna_003,2026-03-27 00:10:56,78,65.63499999999999,1
int_0002932,2026-03-27 19:33:29,user_049,sess_00277,event_00370,swipe,right,True,map,Sports,Basketball,Friendly,Sevilla,50.49,138.09,2026-08-07,venue_sevilla_045,2026-03-27 19:37:29,133,94.29,1
int_0002933,2026-03-28 22:28:43,user_049,sess_00277,event_00673,swipe,right,True,discover,Sports,Running,Half Marathon,Sevilla,64.84,95.58,2026-05-16,venue_sevilla_033,2026-03-28 22:29:00,49,80.21000000000001,1
int_0002934,2026-03-30 08:32:08,user_049,sess_00274,event_00972,swipe,right,True,map,Sports,Motor,Rally,Sevilla,60.28,69.37,2026-07-10,venue_sevilla_065,2026-03-30 08:33:02,102,64.825,1
int_0002935,2026-03-30 23:01:51,user_049,sess_00275,event_01379,swipe,right,True,planner,Sports,Running,Half Marathon,Sevilla,36.67,100.04,2026-06-01,venue_sevilla_020,2026-03-30 23:04:43,63,68.355,1
int_0002936,2026-03-31 14:48:05,user_049,sess_00277,event_00686,swipe,right,True,map,Music,Electronic,House,Sevilla,57.08,75.78,2026-05-27,venue_sevilla_006,2026-03-31 14:50:23,57,66.43,1
int_0002937,2026-03-31 20:28:08,user_049,sess_00276,event_01230,swipe,right,True,discover,Sports,Running,Half Marathon,Sevilla,34.51,74.15,2026-07-20,venue_sevilla_048,2026-03-31 20:31:41,111,54.33,1
int_0002938,2026-04-02 08:03:09,user_049,sess_00275,event_00721,swipe,right,True,discover,Sports,Motor,Moto,Barcelona,65.36,91.96,2026-05-17,venue_barcelona_040,2026-04-02 08:06:45,45,78.66,1
int_0002939,2026-04-02 22:48:38,user_049,sess_00276,event_00050,swipe,right,True,map,Sports,Football,Friendly,Bilbao,57.69,71.34,2026-06-19,venue_bilbao_069,2026-04-02 22:48:48,78,64.515,1
int_0002940,2026-04-03 06:30:31,user_049,sess_00274,event_00083,swipe,right,True,map,Sports,Basketball,EuroLeague,Valencia,63.77,102.7,2026-07-05,venue_valencia_043,2026-04-03 06:34:16,93,83.235,1
int_0002941,2026-04-03 17:12:43,user_049,sess_00274,event_00747,swipe,right,True,discover,Sports,Running,10K,Sevilla,25.72,90.65,2026-05-24,venue_sevilla_016,2026-04-03 17:15:36,51,58.185,1
int_0002942,2026-04-04 07:12:29,user_049,sess_00274,event_00036,swipe,right,True,discover,Sports,Motor,Formula,Sevilla,63.11,139.98,2026-05-29,venue_sevilla_058,2026-04-04 07:15:23,55,101.54499999999999,1
int_0002943,2026-04-05 01:07:16,user_049,sess_00274,event_00312,swipe,left,False,map,Sports,Running,Marathon,Madrid,54.42,77.89,2026-07-01,venue_madrid_027,2026-04-05 01:08:55,87,66.155,0
int_0002944,2026-04-05 09:17:44,user_049,sess_00277,event_00111,swipe,right,True,map,Sports,Basketball,Liga ACB,Sevilla,39.49,112.14,2026-04-27,venue_sevilla_017,2026-04-05 09:18:43,22,75.815,1
int_0002945,2026-04-06 19:48:20,user_049,sess_00274,event_00647,swipe,right,True,planner,Sports,Football,LaLiga,Sevilla,34.93,45.49,2026-08-14,venue_sevilla_015,2026-04-06 19:50:22,130,40.21,1
int_0002946,2026-04-08 05:17:07,user_049,sess_00276,event_01230,swipe,right,True,discover,Sports,Running,Half Marathon,Sevilla,34.51,74.15,2026-07-20,venue_sevilla_048,2026-04-08 05:17:36,103,54.33,1
int_0002947,2026-04-09 04:25:18,user_049,sess_00274,event_00747,swipe,right,True,discover,Sports,Running,10K,Sevilla,25.72,90.65,2026-05-24,venue_sevilla_016,2026-04-09 04:28:51,45,58.185,1
int_0002948,2026-04-09 13:27:19,user_049,sess_00275,event_00832,swipe,right,True,discover,Sports,Football,Friendly,Sevilla,41.58,56.41,2026-08-11,venue_sevilla_024,2026-04-09 13:29:53,124,48.995,1
int_0002949,2026-04-10 01:53:41,user_049,sess_00275,event_00828,swipe,right,True,discover,Sports,Basketball,Friendly,Sevilla,55.77,106.79,2026-07-02,venue_sevilla_064,2026-04-10 01:54:20,83,81.28,1
int_0002950,2026-04-10 07:37:59,user_049,sess_00277,event_00941,swipe,right,True,planner,Sports,Motor,Rally,Bilbao,68.75,111.91,2026-06-05,venue_bilbao_011,2026-04-10 07:38:05,56,90.33,1
int_0002951,2026-04-11 01:43:22,user_049,sess_00276,event_00387,swipe,right,True,map,Sports,Basketball,Liga ACB,Sevilla,42.57,52.21,2026-07-18,venue_sevilla_035,2026-04-11 01:45:51,98,47.39,1
int_0002952,2026-04-11 09:50:05,user_049,sess_00276,event_00914,swipe,right,True,discover,Sports,Football,Champions,Sevilla,37.69,61.47,2026-07-01,venue_sevilla_059,2026-04-11 09:54:04,81,49.58,1
int_0002953,2026-01-28 00:23:14,user_050,sess_00280,event_00218,swipe,right,True,discover,Sports,Football,Champions,Sevilla,25.09,58.25,2026-07-20,venue_sevilla_008,2026-01-28 00:26:51,173,41.67,1
int_0002954,2026-01-28 22:06:36,user_050,sess_00281,event_00348,swipe,right,True,map,Family,Kids,Disney,Sevilla,47.47,115.91,2026-08-08,venue_sevilla_069,2026-01-28 22:07:04,192,81.69,1
int_0002955,2026-01-29 05:49:21,user_050,sess_00279,event_00432,swipe,right,True,map,Sports,Basketball,Friendly,Barcelona,55.99,119.11,2026-08-22,venue_barcelona_006,2026-01-29 05:50:41,205,87.55,1
int_0002956,2026-01-30 07:21:07,user_050,sess_00279,event_01005,swipe,right,True,discover,Arts & Theatre,Theatre,Drama,Barcelona,52.38,105.38,2026-08-10,venue_barcelona_039,2026-01-30 07:24:17,192,78.88,1
int_0002957,2026-01-30 11:22:10,user_050,sess_00282,event_00200,swipe,right,True,map,Sports,Motor,Formula,Bilbao,74.89,91.9,2026-07-08,venue_bilbao_005,2026-01-30 11:23:30,159,83.39500000000001,1
int_0002958,2026-01-31 15:03:29,user_050,sess_00282,event_00176,swipe,right,True,discover,Family,Magic,Stage Magic,Sevilla,13.45,102.23,2026-06-30,venue_sevilla_047,2026-01-31 15:07:18,150,57.84,1
int_0002959,2026-01-31 21:55:01,user_050,sess_00281,event_00808,swipe,right,True,map,Sports,Motor,Formula,Madrid,41.85,67.25,2026-07-23,venue_madrid_042,2026-01-31 21:57:48,173,54.55,1
int_0002960,2026-02-01 09:00:36,user_050,sess_00281,event_00229,swipe,right,True,discover,Music,Electronic,Techno,Sevilla,58.15,100.93,2026-07-21,venue_sevilla_060,2026-02-01 09:03:18,170,79.54,1
int_0002961,2026-02-02 19:53:02,user_050,sess_00278,event_00394,swipe,left,False,planner,Music,Rock,Classic Rock,Sevilla,57.8,122.08,2026-07-27,venue_sevilla_044,2026-02-02 19:56:37,175,89.94,0
int_0002962,2026-02-04 00:40:15,user_050,sess_00282,event_00111,swipe,right,True,discover,Sports,Basketball,Liga ACB,Sevilla,39.49,112.14,2026-04-27,venue_sevilla_017,2026-02-04 00:41:37,82,75.815,1
int_0002963,2026-02-05 09:17:23,user_050,sess_00283,event_00775,swipe,right,True,discover,Sports,Motor,Formula,Sevilla,48.17,118.89,2026-06-28,venue_sevilla_044,2026-02-05 09:18:02,143,83.53,1
int_0002964,2026-02-06 13:41:01,user_050,sess_00280,event_01028,swipe,right,True,discover,Music,Urban,Hip-Hop,Sevilla,34.51,101.04,2026-05-08,venue_sevilla_017,2026-02-06 13:44:03,91,67.775,1
int_0002965,2026-02-07 08:49:13,user_050,sess_00280,event_00118,swipe,left,False,map,Arts & Theatre,Exhibition,Modern Art,Sevilla,51.91,90.6,2026-06-05,venue_sevilla_055,2026-02-07 08:51:05,118,71.255,0
int_0002966,2026-02-07 14:49:07,user_050,sess_00279,event_00208,swipe,right,True,planner,Sports,Running,10K,Madrid,21.05,103.28,2026-05-27,venue_madrid_031,2026-02-07 14:50:23,109,62.165,1
int_0002967,2026-02-08 03:11:36,user_050,sess_00281,event_00168,swipe,right,True,planner,Sports,Motor,Formula,Sevilla,61.61,144.36,2026-05-01,venue_sevilla_058,2026-02-08 03:14:09,82,102.98500000000001,1
int_0002968,2026-02-08 14:48:41,user_050,sess_00280,event_01434,swipe,right,True,discover,Sports,Motor,Formula,Sevilla,66.35,124.73,2026-07-10,venue_sevilla_025,2026-02-08 14:50:03,152,95.53999999999999,1
int_0002969,2026-02-09 19:10:17,user_050,sess_00280,event_00714,swipe,right,True,discover,Sports,Basketball,Friendly,Bilbao,34.04,97.82,2026-08-18,venue_bilbao_046,2026-02-09 19:13:30,190,65.92999999999999,1
int_0002970,2026-02-11 00:06:13,user_050,sess_00278,event_00769,swipe,left,False,discover,Music,Rock,Classic Rock,Sevilla,66.26,115.81,2026-07-06,venue_sevilla_061,2026-02-11 00:06:38,145,91.035,0
int_0002971,2026-02-12 00:38:35,user_050,sess_00278,event_01328,swipe,right,True,planner,Sports,Motor,Rally,Sevilla,47.61,89.38,2026-08-02,venue_sevilla_008,2026-02-12 00:42:22,171,68.495,1
int_0002972,2026-02-12 22:01:46,user_050,sess_00278,event_01424,swipe,right,True,planner,Sports,Basketball,EuroLeague,Sevilla,40.68,124.62,2026-06-12,venue_sevilla_067,2026-02-12 22:03:50,120,82.65,1
int_0002973,2026-02-14 01:57:20,user_050,sess_00283,event_01424,swipe,right,True,discover,Sports,Basketball,EuroLeague,Sevilla,40.68,124.62,2026-06-12,venue_sevilla_067,2026-02-14 02:00:37,118,82.65,1
